customer_id,customer_name,customer_type,occupation,annual_income,account_type,risk_score
CUST002,Sarah Thompson,Retail,Salaried,124999.9978,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00648,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.01971,Savings,8
CUST005,David Kumar,Retail,Student,4999.989077,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00411,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.007,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.01206,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0046,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.998803,Savings,7
CUST011,William Brown,Retail,Retired,38000.01236,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0066,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.98614,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00772,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99794,Current,5
CUST016,Karen Martinez,Retail,Student,7499.992008,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9977,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98715,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0106,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99154,Business,10
CUST001,John Mitchell,Retail,Student,8000.021785,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.006,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00173,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00787,Savings,8
CUST005,David Kumar,Retail,Student,4999.997502,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99495,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0019,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00545,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0069,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.974205,Savings,7
CUST011,William Brown,Retail,Retired,38000.00265,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0155,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01937,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99137,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.01626,Current,5
CUST016,Karen Martinez,Retail,Student,7500.002417,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9856,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00345,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9959,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99466,Business,10
CUST001,John Mitchell,Retail,Student,7999.999413,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0027,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00347,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00172,Savings,8
CUST005,David Kumar,Retail,Student,5000.00209,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.98546,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0047,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99482,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0007,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.985875,Savings,7
CUST011,William Brown,Retail,Retired,37999.9983,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0009,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00489,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.0168,Savings,6
CUST015,Daniel White,Retail,Salaried,95000,Current,5
CUST016,Karen Martinez,Retail,Student,7500.000844,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9988,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98474,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9919,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00827,Business,10
CUST001,John Mitchell,Retail,Student,8000.005853,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9969,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98898,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99744,Savings,8
CUST005,David Kumar,Retail,Student,4999.976601,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00179,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0235,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99586,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9933,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.993956,Savings,7
CUST011,William Brown,Retail,Retired,37999.99041,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.9939,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99744,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99026,Current,5
CUST016,Karen Martinez,Retail,Student,7500.004722,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9967,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.0135,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0027,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00772,Business,10
CUST001,John Mitchell,Retail,Student,7999.98173,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9864,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98463,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.017,Savings,8
CUST005,David Kumar,Retail,Student,4999.993425,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00259,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0019,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00912,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0001,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.000014,Savings,7
CUST011,William Brown,Retail,Retired,38000.00414,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0015,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01229,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.02678,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00031,Current,5
CUST016,Karen Martinez,Retail,Student,7499.987513,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9946,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99504,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.991,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99391,Business,10
CUST001,John Mitchell,Retail,Student,8000.005614,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9842,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00313,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00987,Savings,8
CUST005,David Kumar,Retail,Student,5000.014695,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00365,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9948,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00465,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0221,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.991967,Savings,7
CUST011,William Brown,Retail,Retired,38000.00001,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.994,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.0051,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00411,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99359,Current,5
CUST016,Karen Martinez,Retail,Student,7499.988727,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9991,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99659,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9816,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00254,Business,10
CUST001,John Mitchell,Retail,Student,7999.995555,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0029,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00117,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99385,Savings,8
CUST005,David Kumar,Retail,Student,5000.002104,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.98361,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0147,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98464,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0163,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.022064,Savings,7
CUST011,William Brown,Retail,Retired,38000.0065,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9954,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99251,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.97326,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.9966,Current,5
CUST016,Karen Martinez,Retail,Student,7499.983887,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9995,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.9876,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9789,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.98185,Business,10
CUST001,John Mitchell,Retail,Student,8000.00355,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0065,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00698,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00874,Savings,8
CUST005,David Kumar,Retail,Student,4999.988347,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99624,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.994,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.005,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9988,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.998854,Savings,7
CUST011,William Brown,Retail,Retired,38000.00219,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9883,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00906,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00135,Current,5
CUST016,Karen Martinez,Retail,Student,7499.998841,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0031,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01147,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9993,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99231,Business,10
CUST001,John Mitchell,Retail,Student,8000.01788,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0044,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00509,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99878,Savings,8
CUST005,David Kumar,Retail,Student,5000.004823,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00147,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9795,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99117,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0118,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.002348,Savings,7
CUST011,William Brown,Retail,Retired,37999.99784,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9575,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01068,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99986,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99748,Current,5
CUST016,Karen Martinez,Retail,Student,7499.996736,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9964,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01281,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9973,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.01261,Business,10
CUST001,John Mitchell,Retail,Student,8000.007114,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9876,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.0217,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98503,Savings,8
CUST005,David Kumar,Retail,Student,5000.011646,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00365,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0016,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99006,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9917,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.991742,Savings,7
CUST011,William Brown,Retail,Retired,37999.99015,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9823,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00596,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00486,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.98984,Current,5
CUST016,Karen Martinez,Retail,Student,7500.003764,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9988,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01962,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9973,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00202,Business,10
CUST001,John Mitchell,Retail,Student,8000.00962,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0172,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98493,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99444,Savings,8
CUST005,David Kumar,Retail,Student,4999.990865,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00142,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0017,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.0043,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0016,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.014385,Savings,7
CUST011,William Brown,Retail,Retired,37999.9902,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.004,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99087,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01154,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00899,Current,5
CUST016,Karen Martinez,Retail,Student,7499.994412,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0034,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98815,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9891,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99868,Business,10
CUST001,John Mitchell,Retail,Student,8000.010906,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9982,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99878,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99145,Savings,8
CUST005,David Kumar,Retail,Student,5000.003156,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00275,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9988,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99586,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9938,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.988216,Savings,7
CUST011,William Brown,Retail,Retired,38000.01483,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9908,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01276,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99746,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00086,Current,5
CUST016,Karen Martinez,Retail,Student,7499.996319,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9961,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.0024,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0038,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.9917,Business,10
CUST001,John Mitchell,Retail,Student,7999.995095,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9904,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98794,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98523,Savings,8
CUST005,David Kumar,Retail,Student,4999.998424,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99995,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0141,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00139,Current,5
CUST009,Robert Taylor,Retail,Business,179999.999,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.986107,Savings,7
CUST011,William Brown,Retail,Retired,38000.00015,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.992,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99433,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99624,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00997,Current,5
CUST016,Karen Martinez,Retail,Student,7499.987202,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0092,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.9873,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0164,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00341,Business,10
CUST001,John Mitchell,Retail,Student,7999.992242,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9914,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99849,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.9985,Savings,8
CUST005,David Kumar,Retail,Student,4999.990956,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00396,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9844,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00278,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0074,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.995782,Savings,7
CUST011,William Brown,Retail,Retired,38000.01113,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0037,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99448,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99742,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99214,Current,5
CUST016,Karen Martinez,Retail,Student,7500.007183,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0008,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.02129,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0105,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99874,Business,10
CUST001,John Mitchell,Retail,Student,8000.014127,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0025,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.01157,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00062,Savings,8
CUST005,David Kumar,Retail,Student,5000.004329,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.98884,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0112,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99909,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9918,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.001166,Savings,7
CUST011,William Brown,Retail,Retired,37999.99912,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.999,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00194,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.0075,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99409,Current,5
CUST016,Karen Martinez,Retail,Student,7500.009939,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0031,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.9975,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9966,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00566,Business,10
CUST001,John Mitchell,Retail,Student,7999.993604,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9975,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00817,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99075,Savings,8
CUST005,David Kumar,Retail,Student,5000.000117,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.02089,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9938,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00815,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9949,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.019233,Savings,7
CUST011,William Brown,Retail,Retired,38000.0071,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9947,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01466,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99839,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.9937,Current,5
CUST016,Karen Martinez,Retail,Student,7500.013867,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0118,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00264,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9987,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.98995,Business,10
CUST001,John Mitchell,Retail,Student,8000.008535,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.018,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99078,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00149,Savings,8
CUST005,David Kumar,Retail,Student,4999.983648,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99561,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0234,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99629,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0075,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.995765,Savings,7
CUST011,William Brown,Retail,Retired,37999.99428,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9983,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00968,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01784,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00659,Current,5
CUST016,Karen Martinez,Retail,Student,7499.986041,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9986,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99674,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0127,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00567,Business,10
CUST001,John Mitchell,Retail,Student,7999.982408,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9947,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00345,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98174,Savings,8
CUST005,David Kumar,Retail,Student,5000.001978,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00764,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0065,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98308,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9956,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.996364,Savings,7
CUST011,William Brown,Retail,Retired,37999.99424,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0058,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01776,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.9993,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.0109,Current,5
CUST016,Karen Martinez,Retail,Student,7499.984134,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9989,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99338,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.9862,Business,10
CUST001,John Mitchell,Retail,Student,7999.996043,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0041,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99565,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98731,Savings,8
CUST005,David Kumar,Retail,Student,4999.989487,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.01848,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0119,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00147,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0033,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.005553,Savings,7
CUST011,William Brown,Retail,Retired,38000.01814,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0116,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99877,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.98626,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99223,Current,5
CUST016,Karen Martinez,Retail,Student,7499.979966,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0065,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98677,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9873,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00136,Business,10
CUST001,John Mitchell,Retail,Student,8000.006149,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9943,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99674,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99325,Savings,8
CUST005,David Kumar,Retail,Student,5000.004695,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00169,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0123,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00993,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9969,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.002068,Savings,7
CUST011,William Brown,Retail,Retired,38000.01837,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9898,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.9984,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.98787,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00264,Current,5
CUST016,Karen Martinez,Retail,Student,7499.999232,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0069,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.009,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0046,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99219,Business,10
CUST001,John Mitchell,Retail,Student,7999.987053,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9971,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.0051,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99753,Savings,8
CUST005,David Kumar,Retail,Student,4999.995412,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00647,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.989,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00835,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9958,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.994726,Savings,7
CUST011,William Brown,Retail,Retired,37999.99583,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0083,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00164,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01821,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.97325,Current,5
CUST016,Karen Martinez,Retail,Student,7499.993784,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.987,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99229,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0074,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99344,Business,10
CUST001,John Mitchell,Retail,Student,8000.00921,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0068,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99579,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99563,Savings,8
CUST005,David Kumar,Retail,Student,5000.002021,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.9977,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0096,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.0035,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9998,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.990337,Savings,7
CUST011,William Brown,Retail,Retired,37999.99922,Savings,9
